period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0093,-0.0093,0.2758,0.0164,0.492,-0.1534
Weekly,-0.0059,-0.0059,0.3521,0.0211,0.5385,-0.143
Biweekly,-0.0191,-0.0192,0.3521,0.0626,0.6154,-0.1177
Monthly,-0.0147,-0.0148,0.2166,0.0832,0.5833,-0.0892
