period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0033,0.0033,-0.0757,0.0054,0.4264,-0.1114
Weekly,0.0228,0.0225,-0.0771,0.0175,0.3077,-0.1082
Biweekly,0.0044,0.0044,-0.0771,0.0077,0.3462,-0.0919
Monthly,0.0088,0.0087,-0.0878,0.0191,0.25,-0.0869
