period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0033,0.0033,0.3625,0.0125,0.544,-0.0959
Weekly,0.0378,0.0371,0.4091,0.0278,0.6538,-0.0949
Biweekly,0.045,0.044,0.4091,0.049,0.6538,-0.0881
Monthly,0.012,0.012,0.3544,0.0645,0.8333,-0.0654
