period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.002,-0.002,0.4631,0.0172,0.592,-0.1261
Weekly,0.0391,0.0383,0.4631,0.0202,0.6346,-0.1179
Biweekly,0.0304,0.0299,0.4631,0.0379,0.6154,-0.1179
Monthly,-0.002,-0.002,0.4227,0.0744,0.6667,-0.1086
