Date,Open,High,Low,Close,Volume,ret_1d,log_ret_1d,eq,cum_ret,ret_7d,ret_14d,ret_30d,log_ret_7d,log_ret_14d,log_ret_30d,roll_max,dd,vol_7d,vol_14d,vol_30d,up,down,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-05-05 04:00:00,37.2568,37.2568,36.7427,36.9207,7701000,0.0153,0.0151,1.0153,0.0153,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0153,0.0,0.0184,0.0185,0.0182,0,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,
2025-05-06 04:00:00,36.7625,37.84,36.7131,37.4841,9778700,0.0153,0.0151,1.0153,0.0153,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0153,0.0,0.0184,0.0185,0.0182,1,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.015259732345269672
2025-05-07 04:00:00,37.0788,37.3359,36.2188,36.5945,11879300,-0.0237,-0.024,0.9912,-0.0088,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0153,-0.0237,0.0184,0.0185,0.0182,0,1,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.023732729343908576
2025-05-08 04:00:00,36.7329,37.5237,36.4165,37.0492,9814600,0.0124,0.0123,1.0035,0.0035,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0153,-0.0116,0.0184,0.0185,0.0182,1,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.012425364467337996
2025-05-09 04:00:00,37.3952,37.5929,36.9404,37.4248,7306000,0.0101,0.0101,1.0137,0.0137,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0153,-0.0016,0.0184,0.0185,0.0182,1,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.01013787072325445
2025-05-12 04:00:00,39.6489,40.1234,38.4726,38.6604,15649500,0.033,0.0325,1.0471,0.0471,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0471,0.0,0.0184,0.0185,0.0182,1,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.03301554049721056
2025-05-13 04:00:00,38.8779,39.4512,38.6209,39.0163,11879600,0.0092,0.0092,1.0568,0.0568,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0568,0.0,0.0184,0.0185,0.0182,1,0,37.59285714285714,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.009205802319686152
2025-05-14 04:00:00,38.6407,38.789,38.4034,38.611,10292800,-0.0104,-0.0104,1.0458,0.0458,0.0458,0.0447,0.1076,0.0448,0.0437,0.1022,1.0568,-0.0104,0.0184,0.0185,0.0182,0,1,37.834328571428564,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.010387966055212972
2025-05-15 04:00:00,38.1662,38.2848,37.1381,38.0278,13149000,-0.0151,-0.0152,1.03,0.03,0.0145,0.0447,0.1076,0.0144,0.0437,0.1022,1.0568,-0.0253,0.0196,0.0185,0.0182,0,1,37.912,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.015104503897852894
2025-05-16 04:00:00,37.6522,37.6818,36.5648,37.583,13552200,-0.0117,-0.0118,1.0179,0.0179,0.027,0.0447,0.1076,0.0267,0.0437,0.1022,1.0568,-0.0367,0.0173,0.0185,0.0182,0,1,38.05321428571428,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.011696706093962894
2025-05-19 04:00:00,36.9701,38.4034,36.8614,38.354,11107300,0.0205,0.0203,1.0388,0.0388,0.0352,0.0447,0.1076,0.0346,0.0437,0.1022,1.0568,-0.017,0.0182,0.0185,0.0182,1,0,38.23961428571429,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.020514594364473338
2025-05-20 04:00:00,37.9981,38.2453,37.6423,37.9586,7848000,-0.0103,-0.0104,1.0281,0.0281,0.0143,0.0447,0.1076,0.0142,0.0437,0.1022,1.0568,-0.0271,0.0189,0.0185,0.0182,0,1,38.31587142857143,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.010309224591959154
2025-05-21 04:00:00,37.6818,38.2453,37.405,37.5731,11012400,-0.0102,-0.0102,1.0177,0.0177,-0.0281,0.0447,0.1076,-0.0285,0.0437,0.1022,1.0568,-0.037,0.0134,0.0185,0.0182,0,1,38.16054285714286,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.01015580132038596
2025-05-22 04:00:00,37.2469,37.6225,36.9207,37.2667,9415400,-0.0082,-0.0082,1.0094,0.0094,-0.0448,0.0447,0.1076,-0.0459,0.0437,0.1022,1.0568,-0.0448,0.0121,0.0185,0.0182,0,1,37.910599999999995,38.610632,41.924925252525256,47.371108815187974,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.008154770301093017
2025-05-23 04:00:00,36.7922,38.6209,36.7922,38.5715,15295500,0.035,0.0344,1.0447,0.0447,-0.001,0.0447,0.1076,-0.001,0.0437,0.1022,1.0568,-0.0114,0.0195,0.0185,0.0182,1,0,37.90495714285714,38.610632,41.924925252525256,59.799186844883586,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.0350124910442835
2025-05-27 04:00:00,38.6901,39.5501,38.6308,39.1844,11247800,0.0159,0.0158,1.0613,0.0613,0.0304,0.0454,0.1076,0.03,0.0444,0.1022,1.0613,0.0,0.019,0.0186,0.0182,1,0,38.07018571428572,38.610632,41.924925252525256,64.08899320657764,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.015889970574128442
2025-05-28 04:00:00,38.9471,39.0657,38.2552,38.443,7689500,-0.0189,-0.0191,1.0412,0.0412,0.0229,0.0505,0.1076,0.0226,0.0493,0.1022,1.0613,-0.0189,0.0202,0.0181,0.0182,0,1,38.193042857142856,38.610632,41.924925252525256,56.26720839474702,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.018920795010259117
2025-05-29 04:00:00,38.9175,39.046,38.2848,38.5814,8927600,0.0036,0.0036,1.045,0.045,0.0059,0.0414,0.1076,0.0059,0.0405,0.1022,1.0613,-0.0154,0.0188,0.0179,0.0182,1,0,38.22552857142857,38.610632,41.924925252525256,57.31450790127557,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.003600135265197979
2025-05-30 04:00:00,38.3935,38.4825,37.2963,38.0377,17241200,-0.0141,-0.0142,1.0303,0.0303,0.0021,0.0164,0.1076,0.0021,0.0162,0.1022,1.0613,-0.0293,0.0192,0.0183,0.0182,0,1,38.236828571428575,38.610632,41.924925252525256,52.04190780218143,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,-0.01409228280985142
2025-06-02 04:00:00,39.6292,40.074,39.1349,39.6885,15316700,0.0434,0.0425,1.075,0.075,0.0563,0.0266,0.1076,0.0548,0.0262,0.1022,1.075,0.0,0.0243,0.0199,0.0182,1,0,38.53902857142857,38.610632,41.924925252525256,63.13189199635055,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.0433990488383893
2025-06-03 04:00:00,39.2338,39.9257,39.0558,39.7775,11741400,0.0022,0.0022,1.0774,0.0774,0.0674,0.0195,0.1076,0.0652,0.0193,0.1022,1.0774,0.0,0.0234,0.0198,0.0182,1,0,38.89771428571429,38.610632,41.924925252525256,63.620328409101326,1.0366392692551187,0.841261563597329,0.0,0.019233664448526568,0.002242463182030141
2025-06-04 04:00:00,40.0444,40.7264,39.906,40.3903,10979300,0.0154,0.0153,1.094,0.094,0.0472,0.0461,0.1076,0.0461,0.0451,0.1022,1.094,0.0,0.0209,0.0198,0.0182,1,0,39.15754285714286,38.610632,41.924925252525256,66.87444956786396,1.0366392692551187,0.841261563597329,0.0,0.019238225879498326,0.015405694173842077
2025-06-05 04:00:00,41.4975,42.1202,41.0032,41.2108,17270000,0.0203,0.0201,1.1162,0.1162,0.0517,0.0837,0.1076,0.0504,0.0804,0.1022,1.1162,0.0,0.0213,0.0195,0.0182,1,0,39.447028571428575,38.610632,41.924925252525256,70.6588461781235,1.0366392692551187,0.841261563597329,0.0,0.018410002316535737,0.02031428337992036
2025-06-06 04:00:00,41.5271,41.9917,41.0032,41.0032,8501800,-0.005,-0.005,1.1106,0.1106,0.0666,0.091,0.1076,0.0645,0.0871,0.1022,1.1162,-0.005,0.019,0.0191,0.0182,0,1,39.81277142857143,38.610632,41.924925252525256,68.52570070626311,1.0366392692551187,0.841261563597329,0.0,0.018508913577456206,-0.005037514437962853
2025-06-09 04:00:00,41.4975,42.4069,41.2997,41.8533,9938400,0.0207,0.0205,1.1336,0.1336,0.0848,0.0912,0.1076,0.0814,0.0873,0.1022,1.1336,0.0,0.0192,0.0191,0.0182,1,0,40.280185714285714,38.610632,41.924925252525256,72.22361623556067,1.0366392692551187,0.841261563597329,0.0,0.018805586684745867,0.020732528192921373
2025-06-10 04:00:00,41.9423,42.0115,41.4283,41.705,9460600,-0.0035,-0.0035,1.1296,0.1296,0.0964,0.0987,0.1076,0.092,0.0941,0.1022,1.1336,-0.0035,0.0171,0.0187,0.0182,0,1,40.80408571428571,38.802004,41.924925252525256,70.66386927363575,1.0366392692551187,0.841261563597329,0.0,0.017766333660409108,-0.0035433287219884813
2025-06-11 04:00:00,40.9142,41.1218,40.0147,40.5386,13530900,-0.028,-0.0284,1.098,0.098,0.0214,0.0789,0.1076,0.0212,0.076,0.1022,1.1336,-0.0314,0.0175,0.0205,0.0182,0,1,40.92552857142857,38.924184,41.924925252525256,59.73671023979456,0.9904015367858037,0.841261563597329,0.0,0.019082815655540535,-0.027967869560004743
2025-06-12 04:00:00,39.9356,41.2009,39.7873,40.7066,8750100,0.0041,0.0041,1.1025,0.1025,0.0234,0.0923,0.1076,0.0231,0.0883,0.1022,1.1336,-0.0274,0.0175,0.0201,0.0182,1,0,41.058257142857144,39.088668000000006,41.924925252525256,60.679840278314536,0.9562904753151358,0.841261563597329,28.342896755448756,0.01885815565852921,0.004144198368961849
2025-06-13 04:00:00,39.7181,40.7561,39.6292,40.4694,9722100,-0.0058,-0.0058,1.0961,0.0961,0.002,0.0492,0.1076,0.002,0.048,0.1022,1.1336,-0.0331,0.0169,0.0186,0.0182,0,1,41.06955714285714,39.225476,41.924925252525256,58.59295855946758,0.8997454502276767,0.841261563597329,27.413494906317123,0.018505005289244512,-0.0058270648985668805
2025-06-16 04:00:00,41.1416,41.8434,41.0922,41.4283,10508000,0.0237,0.0234,1.1221,0.1221,0.0053,0.0573,0.1076,0.0053,0.0557,0.1022,1.1336,-0.0102,0.0176,0.0191,0.0182,1,0,41.10062857142857,39.385616,41.924925252525256,63.985290720584544,0.9216837302847694,0.841261563597329,27.316741336286444,0.018688959814805065,0.02369444567994594
2025-06-17 04:00:00,41.2602,41.3492,40.7956,40.8945,10291600,-0.0129,-0.013,1.1076,0.1076,-0.0027,0.0638,0.1076,-0.0027,0.0618,0.1022,1.1336,-0.0229,0.0183,0.0186,0.0182,0,1,41.085100000000004,39.47498,41.924925252525256,59.35162219220125,0.8857859869644358,0.841261563597329,26.90377916101403,0.018726285795664523,-0.01288491200459585
2025-06-18 04:00:00,40.8945,41.0922,40.677,40.7066,6185500,-0.0046,-0.0046,1.1025,0.1025,-0.0274,0.0551,0.086,-0.0278,0.0536,0.0825,1.1336,-0.0274,0.0158,0.0187,0.0181,0,1,40.921285714285716,39.542592,41.924925252525256,57.76582128523311,0.8325773734004827,0.841261563597329,26.388205928642353,0.018549229147853785,-0.004594749905244
2025-06-20 04:00:00,40.766,40.8549,39.6984,39.7577,13986900,-0.0233,-0.0236,1.0768,0.0768,-0.0467,0.0452,0.0864,-0.0478,0.0442,0.0829,1.1336,-0.0501,0.0174,0.0196,0.0181,0,1,40.643100000000004,39.58846,41.924925252525256,50.43685952880303,0.7057059254697364,0.841261563597329,24.891118493418507,0.019283710886146194,-0.02331071619835612
2025-06-23 04:00:00,39.5896,40.588,39.3919,40.4694,11692400,0.0179,0.0177,1.0961,0.0961,-0.0017,0.0197,0.0923,-0.0017,0.0195,0.0883,1.1336,-0.0331,0.0167,0.0165,0.0182,1,0,40.63321428571429,39.686124,41.924925252525256,55.04389333139038,0.6550367748063906,0.841261563597329,23.21008645519093,0.019370037565813944,0.017900934913236854
2025-06-24 04:00:00,40.4793,41.626,40.331,41.5271,10817900,0.0261,0.0258,1.1248,0.1248,0.0202,0.044,0.1096,0.02,0.043,0.104,1.1336,-0.0078,0.0194,0.0178,0.0187,1,0,40.75042857142857,39.843888,41.924925252525256,60.8658469706604,0.6922488445168042,0.8114590197812241,22.519158416989193,0.01872025808632237,0.02613579642890662
2025-06-25 04:00:00,41.3096,41.4777,40.7165,41.1317,7114000,-0.0095,-0.0096,1.1141,0.1141,0.0164,0.0184,0.0639,0.0162,0.0182,0.062,1.1336,-0.0172,0.0198,0.0177,0.018,0,1,40.84504285714286,39.954996,41.924925252525256,57.849782476451495,0.6819728439250525,0.7855617846099899,21.877582381516152,0.01872343620530165,-0.009521493193601183
2025-06-26 04:00:00,42.8814,44.3839,42.8814,43.9489,20484500,0.0685,0.0662,1.1904,0.1904,0.0608,0.0664,0.1264,0.0591,0.0643,0.119,1.1904,0.0,0.0315,0.0249,0.0217,1,0,41.205128571428574,40.194607999999995,41.924925252525256,69.46118796036532,0.8908839791431973,0.8066262235166314,23.049379445451393,0.023122676272636446,0.06849218485985253
2025-06-27 04:00:00,43.5832,43.7117,43.0395,43.3657,13661000,-0.0133,-0.0134,1.1746,0.1746,0.0604,0.0576,0.1231,0.0587,0.056,0.1161,1.1904,-0.0133,0.0316,0.0252,0.0217,0,1,41.55815714285715,40.426312,41.924925252525256,65.44210692120396,0.9978851935831301,0.8448780175299312,24.137476719105543,0.023555506033394798,-0.01326995669971276
