period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0002,-0.0002,0.7489,0.0333,0.496,-0.281
Weekly,0.0658,0.0637,0.8454,0.034,0.5385,-0.2467
Biweekly,0.0494,0.0483,0.8454,0.114,0.6154,-0.2145
Monthly,0.0044,0.0044,0.5665,0.0862,0.75,-0.1251
