period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0335,-0.034,-0.2626,0.0159,0.488,-0.2562
Weekly,-0.0335,-0.034,-0.2247,0.0196,0.4808,-0.2549
Biweekly,-0.0403,-0.0411,-0.2247,0.0424,0.3462,-0.2268
Monthly,-0.047,-0.0482,-0.2096,0.0572,0.5,-0.1687
