period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0136,-0.0137,0.2309,0.0218,0.556,-0.2152
Weekly,-0.0136,-0.0137,0.2159,0.0529,0.5385,-0.2082
Biweekly,-0.0122,-0.0123,0.2159,0.0845,0.5,-0.2082
Monthly,-0.0167,-0.0169,0.1276,0.0851,0.5833,-0.1923
