period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0111,-0.0112,1.2631,0.022,0.5622,-0.1166
Weekly,-0.0111,-0.0112,1.0585,0.0145,0.5962,-0.1166
Biweekly,0.0082,0.0082,1.0585,0.041,0.6923,-0.0738
Monthly,0.01,0.0099,0.8959,0.0985,0.75,-0.0921
