period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0032,0.0032,-0.1349,0.0174,0.5341,-0.2379
Weekly,0.0032,0.0032,-0.1806,0.035,0.5385,-0.226
Biweekly,0.0284,0.028,-0.1806,0.0716,0.5,-0.226
Monthly,0.0134,0.0133,-0.1736,0.1073,0.5,-0.2106
