period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0007,-0.0007,0.1108,0.0205,0.564,-0.1717
Weekly,-0.0007,-0.0007,0.0928,0.0331,0.6154,-0.1549
Biweekly,0.0337,0.0331,0.0928,0.0457,0.6538,-0.1455
Monthly,-0.0017,-0.0017,0.0449,0.0351,0.3333,-0.1167
