period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0021,0.0021,0.0446,0.0026,0.5136,-0.0352
Weekly,0.0058,0.0058,0.0263,0.0064,0.4423,-0.0308
Biweekly,0.0125,0.0124,0.0263,0.0094,0.6538,-0.0248
Monthly,-0.0009,-0.0009,0.0273,0.0066,0.5,-0.0144
