period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0018,-0.0018,0.247,0.0129,0.528,-0.1111
Weekly,-0.0018,-0.0018,0.2269,0.0191,0.5769,-0.0982
Biweekly,0.023,0.0227,0.2269,0.0323,0.6923,-0.0833
Monthly,-0.0122,-0.0122,0.195,0.0561,0.5833,-0.0998
