period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0315,0.031,4.5385,0.0461,0.5783,-0.3028
Weekly,0.0315,0.031,4.4445,0.0876,0.7115,-0.1657
Biweekly,0.0579,0.0563,4.4445,0.0991,0.7308,-0.1617
Monthly,0.1182,0.1117,3.9209,0.2678,0.75,-0.1854
