period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0018,0.0018,0.0285,0.0217,0.5,-0.3089
Weekly,0.0385,0.0377,0.1117,0.0437,0.5,-0.2977
Biweekly,-0.0277,-0.0281,0.1117,0.0192,0.3846,-0.2707
Monthly,-0.0013,-0.0013,-0.1132,0.0255,0.3333,-0.2667
