period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0032,-0.0032,0.1376,0.0104,0.5542,-0.0831
Weekly,-0.0032,-0.0032,0.1236,0.034,0.5385,-0.0831
Biweekly,0.0278,0.0274,0.1236,0.0233,0.6154,-0.0677
Monthly,0.0097,0.0096,0.0957,0.0473,0.5833,-0.073
