period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0057,-0.0057,0.12,0.0309,0.5582,-0.2869
Weekly,-0.0057,-0.0057,0.0739,0.0335,0.5577,-0.2314
Biweekly,0.044,0.0431,0.0739,0.0594,0.5385,-0.2281
Monthly,0.0179,0.0178,0.0457,0.1171,0.6667,-0.2171
