period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0192,-0.0194,-0.0572,0.0159,0.472,-0.2196
Weekly,-0.0192,-0.0194,-0.0709,0.0264,0.5192,-0.1816
Biweekly,-0.0599,-0.0618,-0.0709,0.0416,0.4615,-0.1785
Monthly,-0.0404,-0.0412,-0.0677,0.0282,0.4167,-0.1333
