period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0082,-0.0083,0.084,0.0262,0.496,-0.333
Weekly,0.0927,0.0887,0.1417,0.0865,0.5,-0.3289
Biweekly,-0.0323,-0.0329,0.1417,0.0313,0.4615,-0.2602
Monthly,0.0041,0.0041,0.0496,0.0936,0.5,-0.2585
