period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0222,0.0219,0.0342,0.0337,0.528,-0.3718
Weekly,0.0168,0.0166,0.0342,0.0709,0.4615,-0.3194
Biweekly,0.0747,0.0721,0.0342,0.0609,0.3077,-0.2844
Monthly,0.0222,0.0219,-0.0334,0.1252,0.5,-0.315
