period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0236,-0.0239,0.1448,0.0192,0.504,-0.1839
Weekly,-0.0042,-0.0043,0.1448,0.01,0.5,-0.1836
Biweekly,0.0031,0.0031,0.1448,0.0504,0.5,-0.1605
Monthly,-0.0236,-0.0239,0.0735,0.0558,0.5,-0.1193
