period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0086,0.0086,-0.3886,0.0234,0.464,-0.4698
Weekly,0.0127,0.0127,-0.3455,0.0512,0.5577,-0.4367
Biweekly,-0.0826,-0.0862,-0.3455,0.1173,0.4231,-0.4269
Monthly,-0.0246,-0.0249,-0.3708,0.027,0.1667,-0.4062
