period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0044,-0.0044,0.5631,0.0101,0.556,-0.0722
Weekly,0.0108,0.0107,0.6302,0.0202,0.6154,-0.0526
Biweekly,0.0326,0.0321,0.6302,0.0226,0.6538,-0.039
Monthly,-0.0057,-0.0057,0.5982,0.0633,0.75,-0.0217
