period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0227,-0.0229,-0.0279,0.0412,0.524,-0.4234
Weekly,-0.0121,-0.0121,-0.0279,0.053,0.5385,-0.4108
Biweekly,0.0261,0.0258,-0.0279,0.0735,0.5,-0.4108
Monthly,-0.0227,-0.0229,0.1749,0.2843,0.3333,-0.1814
