period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0003,0.0003,0.0408,0.0043,0.5543,-0.0462
Weekly,0.0051,0.005,0.0319,0.0135,0.5385,-0.0396
Biweekly,0.0175,0.0174,0.0319,0.0183,0.5,-0.0373
Monthly,-0.0098,-0.0099,0.0266,0.0073,0.5833,-0.0219
