period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0143,0.0142,0.4433,0.0163,0.5422,-0.1839
Weekly,0.0143,0.0142,0.3597,0.0423,0.5769,-0.1578
Biweekly,0.0652,0.0632,0.3597,0.0679,0.5385,-0.1425
Monthly,0.0446,0.0437,0.3562,0.1355,0.6667,-0.1476
