period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0065,-0.0065,-0.0782,0.0147,0.444,-0.2234
Weekly,-0.0112,-0.0112,-0.0782,0.0212,0.5,-0.2192
Biweekly,-0.0368,-0.0375,-0.0782,0.0408,0.5769,-0.1941
Monthly,-0.0065,-0.0065,-0.1283,0.0418,0.4167,-0.1757
