period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0007,-0.0007,0.0522,0.0203,0.492,-0.1853
Weekly,0.041,0.0402,0.1311,0.052,0.5385,-0.1681
Biweekly,-0.0236,-0.0238,0.1311,0.0333,0.4231,-0.1426
Monthly,0.0087,0.0087,0.1601,0.0802,0.5,-0.1116
