period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0023,-0.0023,-0.0402,0.0101,0.532,-0.2684
Weekly,0.0056,0.0056,-0.0402,0.0268,0.6154,-0.2684
Biweekly,0.015,0.0149,-0.0402,0.0307,0.5769,-0.2684
Monthly,-0.0023,-0.0023,-0.0643,0.0979,0.5833,-0.2249
