period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0085,0.0085,0.5975,0.0169,0.556,-0.1357
Weekly,0.0085,0.0085,0.5854,0.0166,0.5962,-0.094
Biweekly,0.0407,0.0399,0.5854,0.0268,0.6923,-0.0457
Monthly,0.0123,0.0123,0.5032,0.0939,0.75,-0.0235
