period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0009,-0.0009,0.2965,0.0335,0.5,-0.3818
Weekly,-0.0009,-0.0009,0.3899,0.0991,0.5385,-0.3628
Biweekly,0.0137,0.0136,0.3899,0.0935,0.5385,-0.3594
Monthly,0.053,0.0516,0.1896,0.0572,0.6667,-0.3177
