period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0031,0.0031,-0.2188,0.0253,0.498,-0.4992
Weekly,0.0031,0.0031,-0.2695,0.0262,0.4808,-0.4821
Biweekly,0.0434,0.0424,-0.2695,0.0824,0.4231,-0.4727
Monthly,0.0055,0.0055,-0.3055,0.0616,0.4167,-0.3882
