period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0,0.0,0.5083,0.0156,0.496,-0.0948
Weekly,0.011,0.0109,0.5083,0.0303,0.6346,-0.0926
Biweekly,0.0005,0.0005,0.5083,0.0586,0.6538,-0.0882
Monthly,0.0,0.0,0.4401,0.0531,0.75,-0.0588
