period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0056,0.0056,-0.3786,0.0123,0.516,-0.4559
Weekly,0.0391,0.0383,-0.336,0.0371,0.4808,-0.4457
Biweekly,0.0119,0.0118,-0.336,0.0727,0.4231,-0.4209
Monthly,0.0114,0.0113,-0.3577,0.0831,0.3333,-0.3836
