period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0148,-0.0149,-0.2658,0.0158,0.488,-0.2801
Weekly,-0.0351,-0.0357,-0.2263,0.0136,0.5,-0.2681
Biweekly,-0.0397,-0.0405,-0.2263,0.0443,0.3846,-0.261
Monthly,-0.0387,-0.0395,-0.2437,0.0935,0.3333,-0.2302
