period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0115,0.0114,0.4328,0.013,0.5341,-0.138
Weekly,0.0115,0.0114,0.3121,0.0156,0.5192,-0.1105
Biweekly,0.0404,0.0396,0.3121,0.0429,0.5385,-0.1067
Monthly,0.02,0.0198,0.2235,0.0359,0.6667,-0.089
