period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0004,0.0004,0.254,0.0202,0.552,-0.2275
Weekly,0.0442,0.0432,0.3504,0.0588,0.5962,-0.2239
Biweekly,0.0387,0.0379,0.3504,0.0556,0.6154,-0.1873
Monthly,0.0124,0.0124,0.1597,0.0451,0.6667,-0.1416
