Date,Open,High,Low,Close,Volume,ret_1d,log_ret_1d,eq,cum_ret,ret_7d,ret_14d,ret_30d,log_ret_7d,log_ret_14d,log_ret_30d,roll_max,dd,vol_7d,vol_14d,vol_30d,up,down,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-04-03 04:00:00,98.571,99.8174,92.3686,93.0065,1683000,-0.0404,-0.0413,0.9596,-0.0404,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9596,0.0,0.0327,0.0246,0.024,0,0,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,
2025-04-04 04:00:00,91.5345,92.4766,89.1399,89.2478,1524700,-0.0404,-0.0413,0.9596,-0.0404,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9596,0.0,0.0327,0.0246,0.024,0,1,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.040413304446463516
2025-04-07 04:00:00,87.5402,90.4451,84.861,87.5107,2133600,-0.0195,-0.0197,0.9409,-0.0591,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9596,-0.0195,0.0327,0.0246,0.024,0,1,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.019463785101705544
2025-04-08 04:00:00,89.0712,89.4735,84.1838,85.3517,1976900,-0.0247,-0.025,0.9177,-0.0823,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9596,-0.0437,0.0327,0.0246,0.024,0,1,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.024671268770561805
2025-04-09 04:00:00,84.282,91.7307,83.1043,90.2292,2902900,0.0571,0.0556,0.9701,-0.0299,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9701,0.0,0.0327,0.0246,0.024,1,0,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.05714590336220615
2025-04-10 04:00:00,89.0712,89.4932,86.1957,88.5903,1447600,-0.0182,-0.0183,0.9525,-0.0475,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9701,-0.0182,0.0327,0.0246,0.024,0,1,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.018163743001157084
2025-04-11 04:00:00,87.8837,90.4746,87.0299,89.5619,1142000,0.011,0.0109,0.963,-0.037,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9701,-0.0074,0.0327,0.0246,0.024,1,0,89.07115714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.010967340668222025
2025-04-14 04:00:00,90.6905,91.4265,89.5815,90.6512,722800,0.0122,0.0121,0.9747,-0.0253,-0.0253,-0.0289,0.0581,-0.0257,-0.0293,0.0565,0.9747,0.0,0.0327,0.0246,0.024,1,0,88.73468571428573,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.012162537864873535
2025-04-15 04:00:00,90.7984,91.9565,89.7385,89.8563,1125000,-0.0088,-0.0088,0.9661,-0.0339,0.0068,-0.0289,0.0581,0.0068,-0.0293,0.0565,0.9747,-0.0088,0.0286,0.0246,0.024,0,1,88.82161428571428,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.00876877526166231
2025-04-16 04:00:00,89.1791,89.9348,87.4421,88.1879,817000,-0.0186,-0.0187,0.9482,-0.0518,0.0077,-0.0289,0.0581,0.0077,-0.0293,0.0565,0.9747,-0.0272,0.0285,0.0246,0.024,0,1,88.91835714285715,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.018567423764388358
2025-04-17 04:00:00,88.7866,90.1311,88.502,89.4441,1036100,0.0142,0.0141,0.9617,-0.0383,0.0479,-0.0289,0.0581,0.0468,-0.0293,0.0565,0.9747,-0.0133,0.0263,0.0246,0.024,1,0,89.50298571428571,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.014244584574527819
2025-04-21 04:00:00,88.4136,88.7277,86.6275,87.6089,926800,-0.0205,-0.0207,0.942,-0.058,-0.029,-0.0289,0.0581,-0.0295,-0.0293,0.0565,0.9747,-0.0336,0.016,0.0246,0.024,0,1,89.12865714285714,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.020517842987966772
2025-04-22 04:00:00,88.5707,89.2184,87.7463,88.6001,1109400,0.0113,0.0113,0.9526,-0.0474,0.0001,-0.0289,0.0581,0.0001,-0.0293,0.0565,0.9747,-0.0226,0.0155,0.0246,0.024,1,0,89.13005714285714,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.01131391901964296
2025-04-23 04:00:00,90.1801,91.3971,88.394,88.924,1118500,0.0037,0.0036,0.9561,-0.0439,-0.0071,-0.0289,0.0581,-0.0071,-0.0293,0.0565,0.9747,-0.0191,0.0149,0.0246,0.024,1,0,89.03892857142857,88.533756,97.88919393939393,44.177108363620135,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.003655752081544117
2025-04-24 04:00:00,89.0221,90.4353,88.8258,90.3175,1365900,0.0157,0.0156,0.9711,-0.0289,-0.0037,-0.0289,0.0581,-0.0037,-0.0293,0.0565,0.9747,-0.0037,0.0154,0.0246,0.024,1,0,88.99125714285715,88.533756,97.88919393939393,49.70643556294384,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.01567068507939351
2025-04-25 04:00:00,89.1006,89.6502,87.1378,88.08,1108200,-0.0248,-0.0251,0.947,-0.053,-0.0198,-0.0131,0.0581,-0.02,-0.0132,0.0565,0.9747,-0.0284,0.0179,0.023,0.024,0,1,88.7375,88.533756,97.88919393939393,42.437790249817894,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.02477371495003733
2025-04-28 04:00:00,88.0309,88.9828,87.0986,87.4224,1513000,-0.0075,-0.0075,0.94,-0.06,-0.0087,-0.001,0.0581,-0.0087,-0.001,0.0565,0.9747,-0.0356,0.0167,0.0225,0.024,0,1,88.62814285714286,88.533756,97.88919393939393,40.56051580058053,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.0074659400544959675
2025-04-29 04:00:00,86.6962,87.4322,86.1074,86.6864,2089700,-0.0084,-0.0085,0.932,-0.068,-0.0308,0.0156,0.0581,-0.0313,0.0155,0.0565,0.9747,-0.0437,0.0154,0.0215,0.024,0,1,88.23418571428572,88.533756,97.88919393939393,38.507371044815365,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,-0.008418894928530762
2025-04-30 04:00:00,86.6864,87.5598,85.0965,87.5598,3008200,0.0101,0.01,0.9414,-0.0586,-0.0006,-0.0296,0.0581,-0.0006,-0.03,0.0565,0.9747,-0.0341,0.0143,0.0147,0.024,1,0,88.22717142857144,88.533756,97.88919393939393,42.243622553846684,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.010075398217021192
2025-05-01 04:00:00,85.9798,90.926,85.5185,88.6001,1956000,0.0119,0.0118,0.9526,-0.0474,0.0,0.0001,0.0581,0.0,0.0001,0.0565,0.9747,-0.0226,0.0144,0.0144,0.024,1,0,88.22717142857144,88.533756,97.88919393939393,46.41951922024646,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.011881023026548698
2025-05-02 04:00:00,89.6306,91.0634,88.2762,89.1399,1359600,0.0061,0.0061,0.9584,-0.0416,0.0024,-0.0047,0.0581,0.0024,-0.0047,0.0565,0.9747,-0.0167,0.0145,0.0141,0.024,1,0,88.25801428571427,88.533756,97.88919393939393,48.500240752123865,-0.9475097069728093,1.1025795956206539,0.0,0.021600305948201348,0.006092543913607251
2025-05-05 04:00:00,88.7669,89.4245,87.8837,88.2664,1118500,-0.0098,-0.0098,0.949,-0.051,-0.0227,-0.0263,0.0581,-0.023,-0.0267,0.0565,0.9747,-0.0263,0.0132,0.0139,0.024,0,1,87.965,88.533756,97.88919393939393,45.426074991674554,-0.9475097069728093,1.1025795956206539,0.0,0.019731351882875826,-0.009799203274852175
