period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0108,-0.0109,0.0633,0.0154,0.488,-0.2505
Weekly,0.0106,0.0105,0.1008,0.0216,0.5577,-0.2397
Biweekly,-0.0077,-0.0078,0.1008,0.0633,0.4615,-0.2317
Monthly,-0.0148,-0.0149,-0.0474,0.0592,0.4167,-0.2215
