period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0016,0.0016,0.0618,0.0143,0.532,-0.1746
Weekly,0.0326,0.032,0.0618,0.0267,0.5577,-0.1701
Biweekly,0.0275,0.0272,0.0618,0.0611,0.4615,-0.1596
Monthly,0.0016,0.0016,0.0437,0.0894,0.5,-0.129
