period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0024,0.0024,0.7498,0.0208,0.54,-0.2033
Weekly,0.0024,0.0024,0.7848,0.0593,0.6346,-0.1899
Biweekly,0.0134,0.0133,0.7848,0.0896,0.6923,-0.1167
Monthly,0.0051,0.0051,0.8927,0.1445,0.8333,-0.0651
