period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0035,0.0035,0.0431,0.0092,0.5058,-0.0574
Weekly,0.0114,0.0114,0.0494,0.0081,0.5192,-0.0334
Biweekly,0.0127,0.0126,0.0494,0.0214,0.6538,-0.0326
Monthly,0.046,0.0449,0.0541,0.0282,0.4167,-0.0224
