period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0089,0.0088,0.3855,0.0176,0.5341,-0.1698
Weekly,0.0089,0.0088,0.3828,0.0177,0.6538,-0.1697
Biweekly,0.0552,0.0537,0.3828,0.0665,0.7308,-0.1359
Monthly,0.0256,0.0253,0.2866,0.0623,0.5833,-0.0814
