period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0022,0.0022,-0.1214,0.019,0.504,-0.1742
Weekly,-0.0274,-0.0278,-0.1214,0.0462,0.5385,-0.1673
Biweekly,-0.0587,-0.0605,-0.1214,0.0383,0.4615,-0.1673
Monthly,0.0022,0.0022,-0.1588,0.0201,0.25,-0.1508
