period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0133,0.0132,0.0354,0.0317,0.524,-0.4104
Weekly,-0.0236,-0.0238,0.0354,0.0858,0.5,-0.3858
Biweekly,0.0877,0.0841,0.0354,0.0948,0.5385,-0.3707
Monthly,0.0133,0.0132,0.054,0.1411,0.4167,-0.3741
