period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0164,-0.0166,0.2952,0.0101,0.52,-0.0814
Weekly,-0.0164,-0.0166,0.3176,0.0177,0.6346,-0.0779
Biweekly,-0.0005,-0.0005,0.3176,0.032,0.4231,-0.0525
Monthly,-0.0179,-0.018,0.3327,0.069,0.6667,-0.0684
