period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0322,-0.0328,0.1075,0.0179,0.508,-0.1721
Weekly,-0.0367,-0.0374,0.1421,0.045,0.5192,-0.1721
Biweekly,0.0085,0.0085,0.1421,0.0438,0.6538,-0.1463
Monthly,-0.0366,-0.0373,0.1286,0.0728,0.6667,-0.1141
