period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0144,0.0143,-0.1493,0.0253,0.504,-0.2634
Weekly,0.0144,0.0143,-0.1487,0.0731,0.5577,-0.2571
Biweekly,-0.0963,-0.1013,-0.1487,0.0524,0.4615,-0.2328
Monthly,0.0149,0.0148,-0.1688,0.0549,0.5,-0.2538
