period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0024,0.0024,0.2597,0.011,0.54,-0.1236
Weekly,-0.0215,-0.0217,0.3626,0.0161,0.5962,-0.1086
Biweekly,-0.0057,-0.0057,0.3626,0.0485,0.5385,-0.1025
Monthly,-0.0107,-0.0108,0.2696,0.0751,0.5,-0.0865
