period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0022,0.0022,0.0159,0.0041,0.4903,-0.07
Weekly,0.0033,0.0033,-0.0064,0.0058,0.4231,-0.0643
Biweekly,0.0161,0.0159,-0.0064,0.0069,0.4615,-0.0534
Monthly,-0.0007,-0.0007,0.0004,0.0212,0.4167,-0.0575
