period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0256,0.0253,0.432,0.0333,0.532,-0.4362
Weekly,0.0256,0.0253,0.3547,0.0136,0.6154,-0.427
Biweekly,0.0451,0.0441,0.3547,0.1511,0.6923,-0.415
Monthly,0.0602,0.0585,0.228,0.1932,0.5833,-0.3755
