period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0065,0.0065,0.1184,0.0115,0.532,-0.1228
Weekly,0.0248,0.0245,0.1745,0.0348,0.5769,-0.1134
Biweekly,0.0417,0.0408,0.1745,0.0627,0.5769,-0.1126
Monthly,0.0086,0.0086,0.1615,0.0891,0.75,-0.0844
