period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0005,-0.0005,0.0355,0.0045,0.5388,-0.0462
Weekly,0.0049,0.0049,0.0262,0.0094,0.5385,-0.0396
Biweekly,0.0095,0.0094,0.0262,0.0102,0.4615,-0.0298
Monthly,-0.0022,-0.0022,0.0279,0.003,0.5,-0.0176
