period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.006,0.006,0.0998,0.0227,0.506,-0.2568
Weekly,0.006,0.006,0.0583,0.0471,0.5962,-0.2555
Biweekly,0.0004,0.0004,0.0583,0.0867,0.6154,-0.2198
Monthly,-0.0283,-0.0287,-0.0208,0.1152,0.5833,-0.1575
