period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0185,0.0184,-0.0668,0.0428,0.456,-0.6639
Weekly,-0.0426,-0.0436,-0.0668,0.1308,0.4231,-0.6161
Biweekly,-0.0731,-0.0759,-0.0668,0.1462,0.5,-0.5784
Monthly,0.0185,0.0184,-0.2245,0.0718,0.5,-0.5378
