period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0073,0.0073,-0.0727,0.0133,0.48,-0.1788
Weekly,0.0395,0.0387,-0.0403,0.0382,0.5,-0.1751
Biweekly,0.0309,0.0305,-0.0403,0.0571,0.5,-0.1638
Monthly,0.0124,0.0124,-0.0832,0.0644,0.3333,-0.1531
