period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0209,-0.0211,-0.3377,0.0313,0.484,-0.5465
Weekly,-0.0209,-0.0211,-0.4483,0.0515,0.3654,-0.5081
Biweekly,-0.0959,-0.1008,-0.4483,0.025,0.3462,-0.4985
Monthly,-0.0044,-0.0044,-0.4727,0.0852,0.25,-0.4957
