period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0347,-0.0353,0.2849,0.0204,0.576,-0.2797
Weekly,-0.0654,-0.0677,0.2849,0.0664,0.5385,-0.2522
Biweekly,-0.0935,-0.0981,0.2849,0.0943,0.5,-0.2448
Monthly,-0.0347,-0.0353,0.214,0.1486,0.5833,-0.2067
