period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0218,-0.0221,1.2007,0.0218,0.588,-0.1571
Weekly,0.017,0.0169,1.2759,0.015,0.6154,-0.1319
Biweekly,0.0023,0.0023,1.2759,0.0478,0.7308,-0.1319
Monthly,0.0006,0.0006,1.0275,0.1349,0.5833,-0.0899
