period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0394,-0.0402,0.5064,0.0237,0.576,-0.2085
Weekly,-0.0058,-0.0059,0.6944,0.0298,0.6346,-0.1796
Biweekly,-0.0196,-0.0198,0.6944,0.076,0.6538,-0.1796
Monthly,-0.0092,-0.0092,0.4024,0.1171,0.6667,-0.1773
