period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0097,0.0097,-0.3799,0.0226,0.484,-0.364
Weekly,-0.0795,-0.0829,-0.3444,0.044,0.4423,-0.347
Biweekly,-0.0823,-0.0859,-0.3444,0.081,0.3846,-0.347
Monthly,-0.0315,-0.032,-0.35,0.181,0.3333,-0.3428
