period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0041,-0.0041,0.1179,0.0117,0.524,-0.1122
Weekly,0.025,0.0247,0.1179,0.0177,0.5962,-0.1038
Biweekly,0.0137,0.0136,0.1179,0.0347,0.6154,-0.1038
Monthly,-0.0041,-0.0041,0.1205,0.0344,0.5,-0.0723
