period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0215,-0.0218,0.5124,0.025,0.5261,-0.2798
Weekly,-0.0215,-0.0218,0.3984,0.024,0.4615,-0.2668
Biweekly,-0.0249,-0.0252,0.3984,0.0232,0.4615,-0.2668
Monthly,-0.0509,-0.0523,0.2504,0.0148,0.4167,-0.2272
