period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.014,0.0139,-0.1406,0.0148,0.476,-0.2356
Weekly,0.014,0.0139,0.0114,0.0192,0.6154,-0.2195
Biweekly,-0.001,-0.001,0.0114,0.0384,0.5769,-0.1653
Monthly,0.0058,0.0058,-0.0276,0.0677,0.75,-0.1441
